created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
2025-10-06 22:34:16+02:00,130,DE_LU,Planned maintenance,A03,,2023-05-15 16:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,14701,MAW,PT1M,1,2023-05-15 14:00:00+02:00
2025-10-06 22:34:16+02:00,150,DE_LU,Planned maintenance,A03,,2023-05-13 08:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,11401,MAW,PT1M,1,2023-05-13 07:00:00+02:00
2025-10-06 22:34:16+02:00,150,DE_LU,Planned maintenance,A03,,2023-05-13 15:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,11521,MAW,PT1M,1,2023-05-13 09:00:00+02:00
2025-10-06 22:34:16+02:00,140,DE_LU,Planned maintenance,A03,,2023-05-13 23:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,11881,MAW,PT1M,1,2023-05-13 15:00:00+02:00
2025-10-06 22:34:16+02:00,145,DE_LU,Planned maintenance,A03,,2023-05-14 00:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,12361,MAW,PT1M,1,2023-05-13 23:00:00+02:00
2025-10-06 22:34:16+02:00,146,DE_LU,Planned maintenance,A03,,2023-05-14 03:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,12421,MAW,PT1M,1,2023-05-14 00:00:00+02:00
2025-10-06 22:34:16+02:00,161,DE_LU,Planned maintenance,A03,,2023-05-14 04:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,12601,MAW,PT1M,1,2023-05-14 03:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-14 08:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,12661,MAW,PT1M,1,2023-05-14 04:00:00+02:00
2025-10-06 22:34:16+02:00,145,DE_LU,Planned maintenance,A03,,2023-05-14 16:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,12901,MAW,PT1M,1,2023-05-14 08:00:00+02:00
2025-10-06 22:34:16+02:00,115,DE_LU,Planned maintenance,A03,,2023-05-14 18:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,13381,MAW,PT1M,1,2023-05-14 16:00:00+02:00
2025-10-06 22:34:16+02:00,125,DE_LU,Planned maintenance,A03,,2023-05-14 20:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,13501,MAW,PT1M,1,2023-05-14 18:00:00+02:00
2025-10-06 22:34:16+02:00,155,DE_LU,Planned maintenance,A03,,2023-05-15 00:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,13621,MAW,PT1M,1,2023-05-14 20:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-15 06:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,13861,MAW,PT1M,1,2023-05-15 00:00:00+02:00
2025-10-06 22:34:16+02:00,159,DE_LU,Planned maintenance,A03,,2023-05-15 10:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,14221,MAW,PT1M,1,2023-05-15 06:00:00+02:00
2025-10-06 22:34:16+02:00,147,DE_LU,Planned maintenance,A03,,2023-05-13 09:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,11461,MAW,PT1M,1,2023-05-13 08:00:00+02:00
2025-10-06 22:34:16+02:00,150,DE_LU,Planned maintenance,A03,,2023-05-11 19:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,9121,MAW,PT1M,1,2023-05-11 17:00:00+02:00
2025-10-06 22:34:16+02:00,173,DE_LU,Planned maintenance,A03,,2023-05-18 17:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,19081,MAW,PT1M,1,2023-05-18 15:00:00+02:00
2025-10-06 22:34:16+02:00,203,DE_LU,Planned maintenance,A03,,2023-05-18 22:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,19321,MAW,PT1M,1,2023-05-18 19:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-27 00:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30961,MAW,PT1M,1,2023-05-26 21:00:00+02:00
2025-10-06 22:34:16+02:00,161,DE_LU,Planned maintenance,A03,,2023-05-27 01:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31141,MAW,PT1M,1,2023-05-27 00:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-27 01:30:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31201,MAW,PT1M,1,2023-05-27 01:00:00+02:00
2025-10-06 22:34:16+02:00,140,DE_LU,Planned maintenance,A03,,2023-05-27 04:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31231,MAW,PT1M,1,2023-05-27 01:30:00+02:00
2025-10-06 22:34:16+02:00,155,DE_LU,Planned maintenance,A03,,2023-05-27 05:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31381,MAW,PT1M,1,2023-05-27 04:00:00+02:00
2025-10-06 22:34:16+02:00,169,DE_LU,Planned maintenance,A03,,2023-05-27 06:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31441,MAW,PT1M,1,2023-05-27 05:00:00+02:00
2025-10-06 22:34:16+02:00,189,DE_LU,Planned maintenance,A03,,2023-05-27 10:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31501,MAW,PT1M,1,2023-05-27 06:00:00+02:00
2025-10-06 22:34:16+02:00,142,DE_LU,Planned maintenance,A03,,2023-05-27 10:30:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31741,MAW,PT1M,1,2023-05-27 10:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-27 13:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31771,MAW,PT1M,1,2023-05-27 10:30:00+02:00
2025-10-06 22:34:16+02:00,155,DE_LU,Planned maintenance,A03,,2023-05-27 17:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,31921,MAW,PT1M,1,2023-05-27 13:00:00+02:00
2025-10-06 22:34:16+02:00,142,DE_LU,Planned maintenance,A03,,2023-05-27 18:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,32161,MAW,PT1M,1,2023-05-27 17:00:00+02:00
2025-10-06 22:34:16+02:00,141,DE_LU,Planned maintenance,A03,,2023-05-27 19:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,32221,MAW,PT1M,1,2023-05-27 18:00:00+02:00
2025-10-06 22:34:16+02:00,166,DE_LU,Planned maintenance,A03,,2023-05-26 21:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30901,MAW,PT1M,1,2023-05-26 20:00:00+02:00
2025-10-06 22:34:16+02:00,146,DE_LU,Planned maintenance,A03,,2023-05-27 19:30:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,32281,MAW,PT1M,1,2023-05-27 19:00:00+02:00
2025-10-06 22:34:16+02:00,154,DE_LU,Planned maintenance,A03,,2023-05-11 15:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,8881,MAW,PT1M,1,2023-05-11 13:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-11 13:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,8641,MAW,PT1M,1,2023-05-11 09:00:00+02:00
2025-10-06 22:34:16+02:00,200,DE_LU,Planned maintenance,A03,,2023-05-11 09:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,8461,MAW,PT1M,1,2023-05-11 06:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-11 06:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,8401,MAW,PT1M,1,2023-05-11 05:00:00+02:00
2025-10-06 22:34:16+02:00,140,DE_LU,Planned maintenance,A03,,2023-05-11 05:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,8281,MAW,PT1M,1,2023-05-11 03:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-11 03:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,7801,MAW,PT1M,1,2023-05-10 19:00:00+02:00
2025-10-06 22:34:16+02:00,170,DE_LU,Planned maintenance,A03,,2023-05-10 19:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,7681,MAW,PT1M,1,2023-05-10 17:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-10 17:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,7321,MAW,PT1M,1,2023-05-10 11:00:00+02:00
2025-10-06 22:34:16+02:00,206,DE_LU,Planned maintenance,A03,,2023-05-10 11:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,7021,MAW,PT1M,1,2023-05-10 06:00:00+02:00
2025-10-06 22:34:16+02:00,215,DE_LU,Planned maintenance,A03,,2023-05-10 06:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,6961,MAW,PT1M,1,2023-05-10 05:00:00+02:00
2025-10-06 22:34:16+02:00,175,DE_LU,Planned maintenance,A03,,2023-05-10 05:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,6901,MAW,PT1M,1,2023-05-10 04:00:00+02:00
2025-10-06 22:34:16+02:00,165,DE_LU,Planned maintenance,A03,,2023-05-10 04:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,6841,MAW,PT1M,1,2023-05-10 03:00:00+02:00
2025-10-06 22:34:16+02:00,134,DE_LU,Planned maintenance,A03,,2023-05-11 17:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,9061,MAW,PT1M,1,2023-05-11 16:00:00+02:00
2025-10-06 22:34:16+02:00,180,DE_LU,Planned maintenance,A03,,2023-05-18 19:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,19201,MAW,PT1M,1,2023-05-18 17:00:00+02:00
2025-10-06 22:34:16+02:00,155,DE_LU,Planned maintenance,A03,,2023-05-26 20:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30841,MAW,PT1M,1,2023-05-26 19:00:00+02:00
2025-10-06 22:34:16+02:00,140,DE_LU,Planned maintenance,A03,,2023-05-26 18:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30601,MAW,PT1M,1,2023-05-26 15:00:00+02:00
2025-10-06 22:34:16+02:00,201,DE_LU,Planned maintenance,A03,,2023-05-19 00:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,19501,MAW,PT1M,1,2023-05-18 22:00:00+02:00
2025-10-06 22:34:16+02:00,203,DE_LU,Planned maintenance,A03,,2023-05-19 10:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,19621,MAW,PT1M,1,2023-05-19 00:00:00+02:00
2025-10-06 22:34:16+02:00,180,DE_LU,Planned maintenance,A03,,2023-05-19 10:15:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,20221,MAW,PT1M,1,2023-05-19 10:00:00+02:00
2025-10-06 22:34:16+02:00,150,DE_LU,Planned maintenance,A03,,2023-05-19 10:30:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,20236,MAW,PT1M,1,2023-05-19 10:15:00+02:00
2025-10-06 22:34:16+02:00,120,DE_LU,Planned maintenance,A03,,2023-05-19 10:45:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,20251,MAW,PT1M,1,2023-05-19 10:30:00+02:00
2025-10-06 22:34:16+02:00,85,DE_LU,Planned maintenance,A03,,2023-05-19 11:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,20266,MAW,PT1M,1,2023-05-19 10:45:00+02:00
2025-10-06 22:34:16+02:00,0,DE_LU,Planned maintenance,A03,,2023-05-24 20:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,20281,MAW,PT1M,1,2023-05-19 11:00:00+02:00
2025-10-06 22:34:16+02:00,5,DE_LU,Planned maintenance,A03,,2023-05-24 23:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,28021,MAW,PT1M,1,2023-05-24 20:00:00+02:00
2025-10-06 22:34:16+02:00,60,DE_LU,Planned maintenance,A03,,2023-05-25 01:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,28201,MAW,PT1M,1,2023-05-24 23:00:00+02:00
2025-10-06 22:34:16+02:00,30,DE_LU,Planned maintenance,A03,,2023-05-25 04:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,28321,MAW,PT1M,1,2023-05-25 01:00:00+02:00
2025-10-06 22:34:16+02:00,60,DE_LU,Planned maintenance,A03,,2023-05-25 08:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,28501,MAW,PT1M,1,2023-05-25 04:00:00+02:00
2025-10-06 22:34:16+02:00,70,DE_LU,Planned maintenance,A03,,2023-05-25 09:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,28741,MAW,PT1M,1,2023-05-25 08:00:00+02:00
2025-10-06 22:34:16+02:00,154,DE_LU,Planned maintenance,A03,,2023-05-26 19:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30781,MAW,PT1M,1,2023-05-26 18:00:00+02:00
2025-10-06 22:34:16+02:00,110,DE_LU,Planned maintenance,A03,,2023-05-25 10:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,28801,MAW,PT1M,1,2023-05-25 09:00:00+02:00
2025-10-06 22:34:16+02:00,124,DE_LU,Planned maintenance,A03,,2023-05-25 13:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,28921,MAW,PT1M,1,2023-05-25 11:00:00+02:00
2025-10-06 22:34:16+02:00,94,DE_LU,Planned maintenance,A03,,2023-05-25 15:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,29041,MAW,PT1M,1,2023-05-25 13:00:00+02:00
2025-10-06 22:34:16+02:00,154,DE_LU,Planned maintenance,A03,,2023-05-25 18:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,29161,MAW,PT1M,1,2023-05-25 15:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-25 19:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,29341,MAW,PT1M,1,2023-05-25 18:00:00+02:00
2025-10-06 22:34:16+02:00,180,DE_LU,Planned maintenance,A03,,2023-05-26 00:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,29401,MAW,PT1M,1,2023-05-25 19:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,,2023-05-26 02:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,29701,MAW,PT1M,1,2023-05-26 00:00:00+02:00
2025-10-06 22:34:16+02:00,140,DE_LU,Planned maintenance,A03,,2023-05-26 04:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,29821,MAW,PT1M,1,2023-05-26 02:00:00+02:00
2025-10-06 22:34:16+02:00,172,DE_LU,Planned maintenance,A03,,2023-05-26 05:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,29941,MAW,PT1M,1,2023-05-26 04:00:00+02:00
2025-10-06 22:34:16+02:00,180,DE_LU,Planned maintenance,A03,,2023-05-26 07:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30001,MAW,PT1M,1,2023-05-26 05:00:00+02:00
2025-10-06 22:34:16+02:00,170,DE_LU,Planned maintenance,A03,,2023-05-26 09:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30121,MAW,PT1M,1,2023-05-26 07:00:00+02:00
2025-10-06 22:34:16+02:00,62,DE_LU,Planned maintenance,A03,,2023-05-26 10:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30241,MAW,PT1M,1,2023-05-26 09:00:00+02:00
2025-10-06 22:34:16+02:00,60,DE_LU,Planned maintenance,A03,,2023-05-26 15:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30301,MAW,PT1M,1,2023-05-26 10:00:00+02:00
2025-10-06 22:34:16+02:00,130,DE_LU,Planned maintenance,A03,,2023-05-25 11:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,28861,MAW,PT1M,1,2023-05-25 10:00:00+02:00
2025-10-06 22:34:16+02:00,140,DE_LU,Planned maintenance,A03,,2023-05-11 16:00:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,9001,MAW,PT1M,1,2023-05-11 15:00:00+02:00
2025-10-06 22:34:16+02:00,60,DE_LU,Planned maintenance,A03,Cancelled,2023-05-26 15:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,30301,MAW,PT1M,3,2023-05-26 10:00:00+02:00
2025-10-06 22:34:16+02:00,170,DE_LU,Planned maintenance,A03,,2023-05-09 18:30:00+02:00,_eZfdLdk5ewj9Vh_VjbGqA,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,6091,MAW,PT1M,1,2023-05-09 14:30:00+02:00
2025-10-06 22:34:16+02:00,180,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 23:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,15181,MAW,PT1M,3,2023-05-15 22:00:00+02:00
2025-10-06 22:34:16+02:00,190,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 22:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,15061,MAW,PT1M,3,2023-05-15 20:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 20:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,14941,MAW,PT1M,3,2023-05-15 18:00:00+02:00
2025-10-06 22:34:16+02:00,165,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 18:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,14881,MAW,PT1M,3,2023-05-15 17:00:00+02:00
2025-10-06 22:34:16+02:00,155,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 17:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,14821,MAW,PT1M,3,2023-05-15 16:00:00+02:00
2025-10-06 22:34:16+02:00,130,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 16:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,14701,MAW,PT1M,3,2023-05-15 14:00:00+02:00
2025-10-06 22:34:16+02:00,150,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 14:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,14461,MAW,PT1M,3,2023-05-15 10:00:00+02:00
2025-10-06 22:34:16+02:00,159,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 10:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,14221,MAW,PT1M,3,2023-05-15 06:00:00+02:00
2025-10-06 22:34:16+02:00,160,DE_LU,Planned maintenance,A03,Cancelled,2023-05-15 06:00:00+02:00,sSexTuRtZ7fxYIWB8tz0FQ,444.0,Fossil Gas,11WD8MITT5G----0,intra_zonal,HKW Mitte,HKW Mitte GUD,13861,MAW,PT1M,3,2023-05-15 00:00:00+02:00
