Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Oct 11, 2017 11:00 AM;Oct 11, 2017 12:00 PM;-;66.66;38.91;38.91;64.88;40.00;29.90;-;-;67.29;66.68;35.80;38.91;64.88;64.88;65.42
Oct 11, 2017 12:00 PM;Oct 11, 2017 1:00 PM;-;60.61;31.89;32.87;58.42;47.00;29.78;-;-;60.79;65.28;32.70;31.89;58.42;58.42;63.27
Oct 11, 2017 1:00 PM;Oct 11, 2017 2:00 PM;-;59.57;31.81;31.81;56.28;47.00;29.74;-;-;60.96;63.18;30.51;31.81;56.28;56.28;62.91
Oct 11, 2017 2:00 PM;Oct 11, 2017 3:00 PM;-;53.63;30.54;30.54;51.40;47.00;29.73;-;-;52.55;62.90;30.51;30.54;55.81;55.81;61.02
Oct 11, 2017 3:00 PM;Oct 11, 2017 4:00 PM;-;50.95;29.61;31.70;48.86;45.00;29.61;-;-;50.96;63.23;30.62;31.70;56.30;56.30;60.76
Oct 11, 2017 4:00 PM;Oct 11, 2017 5:00 PM;-;53.85;29.59;36.35;49.45;46.86;29.59;-;-;47.28;65.04;34.00;36.35;60.00;60.00;61.30
Oct 11, 2017 5:00 PM;Oct 11, 2017 6:00 PM;-;65.80;29.64;41.18;60.36;45.00;29.64;-;-;48.62;65.16;37.05;41.18;60.36;60.36;69.46
Oct 11, 2017 6:00 PM;Oct 11, 2017 7:00 PM;-;72.78;29.60;42.98;65.74;42.98;29.60;-;-;61.05;65.46;41.53;42.98;77.79;77.79;83.41
Oct 11, 2017 7:00 PM;Oct 11, 2017 8:00 PM;-;81.34;29.42;47.45;73.53;46.49;29.42;-;-;65.18;65.97;44.00;46.49;100.00;100.00;100.00
Oct 11, 2017 8:00 PM;Oct 11, 2017 9:00 PM;-;78.41;30.28;38.95;70.09;39.90;29.49;-;-;38.95;69.58;36.84;39.90;77.86;77.86;71.87
Oct 11, 2017 9:00 PM;Oct 11, 2017 10:00 PM;-;48.21;31.93;31.93;62.54;34.00;29.14;-;-;31.41;67.26;32.07;31.93;62.54;62.54;62.08
Oct 11, 2017 10:00 PM;Oct 11, 2017 11:00 PM;-;43.36;29.58;29.58;58.67;34.90;28.21;-;-;29.56;64.98;29.00;29.58;58.67;58.67;54.01
Oct 11, 2017 11:00 PM;Oct 12, 2017 12:00 AM;-;32.00;22.09;22.09;47.64;32.00;27.03;-;-;27.03;60.21;22.00;22.09;51.77;51.77;53.09
Oct 12, 2017 12:00 AM;Oct 12, 2017 1:00 AM;-;37.87;13.32;13.32;41.79;30.30;26.86;-;-;26.86;54.76;19.50;13.32;49.50;49.50;38.27
Oct 12, 2017 1:00 AM;Oct 12, 2017 2:00 AM;-;30.30;12.66;12.66;37.70;30.30;26.10;-;-;26.10;51.80;14.30;12.66;45.76;44.00;33.24
Oct 12, 2017 2:00 AM;Oct 12, 2017 3:00 AM;-;30.77;12.67;12.67;28.58;30.20;25.91;-;-;25.91;48.09;13.00;12.67;45.45;43.91;26.68
Oct 12, 2017 3:00 AM;Oct 12, 2017 4:00 AM;-;31.00;9.70;9.70;21.10;31.00;25.77;-;-;25.77;47.12;11.80;9.70;44.08;18.15;26.07
Oct 12, 2017 4:00 AM;Oct 12, 2017 5:00 AM;-;31.42;10.28;10.28;21.57;31.42;26.09;-;-;26.09;46.61;13.70;10.28;44.08;43.91;31.05
Oct 12, 2017 5:00 AM;Oct 12, 2017 6:00 AM;-;41.04;11.17;11.17;36.97;31.00;27.08;-;-;27.69;46.52;17.97;11.17;45.93;45.93;41.97
Oct 12, 2017 6:00 AM;Oct 12, 2017 7:00 AM;-;41.19;28.04;28.04;54.54;35.00;28.48;-;-;29.56;49.03;32.50;28.04;54.57;54.57;62.45
Oct 12, 2017 7:00 AM;Oct 12, 2017 8:00 AM;-;66.39;38.09;38.09;66.39;45.10;29.22;-;-;31.84;61.35;38.00;38.09;66.39;66.39;70.94
Oct 12, 2017 8:00 AM;Oct 12, 2017 9:00 AM;-;67.90;36.47;36.99;66.46;62.98;29.49;-;-;31.99;65.96;39.00;36.99;66.46;66.46;68.22
Oct 12, 2017 9:00 AM;Oct 12, 2017 10:00 AM;-;64.99;30.54;30.54;64.99;47.00;29.25;-;-;30.95;67.51;31.00;30.54;64.99;64.99;66.10
Oct 12, 2017 10:00 AM;Oct 12, 2017 11:00 AM;-;64.05;21.49;21.49;64.05;45.00;28.84;-;-;30.88;66.44;27.82;21.49;64.05;64.05;60.14
Oct 12, 2017 11:00 AM;Oct 12, 2017 12:00 PM;-;63.00;17.52;17.52;63.00;36.00;27.70;-;-;30.19;65.45;25.90;17.52;63.00;63.00;58.39
Oct 12, 2017 12:00 PM;Oct 12, 2017 1:00 PM;-;59.14;12.78;12.78;59.14;33.00;27.79;-;-;29.98;64.57;20.31;12.78;59.14;59.14;56.13
Oct 12, 2017 1:00 PM;Oct 12, 2017 2:00 PM;-;58.00;13.54;13.54;58.00;35.00;27.60;-;-;29.90;60.36;19.60;13.54;58.00;58.00;55.66
Oct 12, 2017 2:00 PM;Oct 12, 2017 3:00 PM;-;57.29;15.12;15.12;57.29;32.40;27.46;-;-;29.62;59.05;19.64;15.12;57.29;57.29;56.76
Oct 12, 2017 3:00 PM;Oct 12, 2017 4:00 PM;-;56.54;21.62;21.62;56.54;32.70;27.47;-;-;29.35;58.66;25.01;21.62;56.54;56.54;60.03
Oct 12, 2017 4:00 PM;Oct 12, 2017 5:00 PM;-;57.29;26.04;26.04;57.29;35.00;28.62;-;-;28.86;60.30;30.03;26.04;57.29;57.29;58.02
Oct 12, 2017 5:00 PM;Oct 12, 2017 6:00 PM;-;65.59;34.93;34.93;60.02;47.00;29.13;-;-;29.33;61.90;37.00;34.93;61.00;61.00;58.03
Oct 12, 2017 6:00 PM;Oct 12, 2017 7:00 PM;-;66.64;29.37;42.05;64.10;60.00;29.37;-;-;29.96;63.14;41.00;42.05;64.10;64.10;71.93
Oct 12, 2017 7:00 PM;Oct 12, 2017 8:00 PM;-;77.29;29.48;46.32;73.54;70.00;29.48;-;-;30.01;67.82;44.10;46.32;73.54;73.54;88.27
Oct 12, 2017 8:00 PM;Oct 12, 2017 9:00 PM;-;87.59;29.23;40.98;69.02;52.40;29.23;-;-;29.23;70.75;41.97;40.98;69.02;69.02;64.95
Oct 12, 2017 9:00 PM;Oct 12, 2017 10:00 PM;-;51.95;28.83;36.97;53.40;50.60;28.83;-;-;28.83;68.88;39.45;42.94;59.29;59.29;63.38
Oct 12, 2017 10:00 PM;Oct 12, 2017 11:00 PM;-;42.00;27.87;36.92;51.22;39.90;27.87;-;-;27.87;63.36;35.50;38.96;54.57;54.57;58.77
Oct 12, 2017 11:00 PM;Oct 13, 2017 12:00 AM;-;41.27;27.38;27.38;46.15;40.00;27.38;-;-;27.38;58.31;29.83;31.37;49.60;49.60;52.03
Oct 13, 2017 12:00 AM;Oct 13, 2017 1:00 AM;-;33.55;26.66;26.66;47.52;31.20;26.66;-;-;26.66;50.66;27.61;30.53;48.20;38.00;33.15
Oct 13, 2017 1:00 AM;Oct 13, 2017 2:00 AM;-;33.58;26.34;26.34;36.17;32.00;26.34;-;-;26.34;48.99;27.26;29.38;48.10;29.38;30.97
Oct 13, 2017 2:00 AM;Oct 13, 2017 3:00 AM;-;35.01;26.56;26.56;32.04;35.01;26.56;-;-;26.56;46.59;28.00;28.34;47.06;28.34;28.01
Oct 13, 2017 3:00 AM;Oct 13, 2017 4:00 AM;-;31.00;26.99;28.46;29.81;31.00;26.99;-;-;26.99;46.03;27.70;28.46;46.58;28.46;27.70
Oct 13, 2017 4:00 AM;Oct 13, 2017 5:00 AM;-;30.36;27.84;29.03;30.36;30.36;27.84;-;-;27.84;45.44;28.87;29.03;43.90;29.03;29.07
Oct 13, 2017 5:00 AM;Oct 13, 2017 6:00 AM;-;31.47;28.56;31.47;31.47;31.47;28.59;-;-;28.59;44.87;31.31;31.47;48.20;31.47;36.54
Oct 13, 2017 6:00 AM;Oct 13, 2017 7:00 AM;-;43.33;31.14;43.08;43.19;42.89;29.67;-;-;31.11;46.53;42.84;43.08;58.00;58.00;57.64
Oct 13, 2017 7:00 AM;Oct 13, 2017 8:00 AM;-;66.08;37.32;59.93;62.78;55.10;30.43;-;-;37.32;54.60;53.00;59.93;63.00;63.00;70.00
Oct 13, 2017 8:00 AM;Oct 13, 2017 9:00 AM;-;64.82;49.07;64.82;64.82;64.82;30.66;-;-;49.07;63.77;56.90;64.82;67.60;67.60;69.13
Oct 13, 2017 9:00 AM;Oct 13, 2017 10:00 AM;-;70.00;45.38;50.81;62.44;53.90;30.47;-;-;45.38;65.14;52.73;50.81;64.30;64.30;65.10
Oct 13, 2017 10:00 AM;Oct 13, 2017 11:00 AM;-;59.47;43.05;46.46;57.53;52.87;30.29;-;-;43.05;63.92;48.41;46.46;58.00;58.00;65.93
Oct 13, 2017 11:00 AM;Oct 13, 2017 12:00 PM;-;59.73;44.40;44.40;56.47;48.74;29.98;-;-;44.40;61.65;44.50;44.40;56.47;56.47;61.08
Oct 13, 2017 12:00 PM;Oct 13, 2017 1:00 PM;-;43.17;37.83;38.97;53.50;40.00;29.91;-;-;38.97;60.02;40.00;38.03;53.50;53.50;59.97
Oct 13, 2017 1:00 PM;Oct 13, 2017 2:00 PM;-;60.68;33.49;34.31;50.80;35.10;29.78;-;-;34.31;55.28;36.00;33.49;50.80;50.80;58.07
Oct 13, 2017 2:00 PM;Oct 13, 2017 3:00 PM;-;49.93;29.64;31.99;49.93;41.19;29.64;-;-;31.99;54.28;34.20;31.29;52.61;52.61;56.02
Oct 13, 2017 3:00 PM;Oct 13, 2017 4:00 PM;-;43.51;28.86;34.72;43.51;41.23;28.86;-;-;34.72;53.26;37.52;34.72;54.23;54.23;56.09
Oct 13, 2017 4:00 PM;Oct 13, 2017 5:00 PM;-;53.56;29.02;36.99;47.02;40.23;29.02;-;-;36.99;53.07;40.04;36.99;54.57;54.57;59.09
Oct 13, 2017 5:00 PM;Oct 13, 2017 6:00 PM;-;50.68;29.36;46.45;49.35;46.77;29.36;-;-;43.53;54.28;44.99;46.45;59.02;59.02;59.97
Oct 13, 2017 6:00 PM;Oct 13, 2017 7:00 PM;-;69.09;29.96;55.90;62.58;49.70;29.55;-;-;51.21;59.02;50.99;55.90;65.00;65.00;67.04
Oct 13, 2017 7:00 PM;Oct 13, 2017 8:00 PM;-;55.22;29.38;49.90;68.84;47.30;29.38;-;-;48.05;62.04;52.41;49.90;68.84;68.84;75.02
Oct 13, 2017 8:00 PM;Oct 13, 2017 9:00 PM;-;68.06;28.76;39.27;67.33;33.00;28.76;-;-;38.33;66.48;44.16;39.27;67.33;67.33;61.67
Oct 13, 2017 9:00 PM;Oct 13, 2017 10:00 PM;-;44.90;28.20;35.21;54.83;39.95;28.20;-;-;28.20;64.94;40.80;35.21;54.83;54.83;59.01
Oct 13, 2017 10:00 PM;Oct 13, 2017 11:00 PM;-;47.38;27.70;31.66;54.37;40.00;27.70;-;-;27.70;56.81;36.00;31.66;54.37;54.37;55.17
Oct 13, 2017 11:00 PM;Oct 14, 2017 12:00 AM;-;45.50;26.80;29.63;48.08;42.40;26.80;-;-;26.80;54.52;30.50;29.63;48.20;48.20;48.41
Oct 14, 2017 12:00 AM;Oct 14, 2017 1:00 AM;-;34.78;26.76;26.76;52.72;33.60;26.76;-;-;26.76;48.27;27.51;28.00;52.72;52.72;42.96
Oct 14, 2017 1:00 AM;Oct 14, 2017 2:00 AM;-;31.68;25.92;25.92;49.94;30.00;25.92;-;-;25.92;49.62;27.00;26.99;49.94;49.02;34.63
Oct 14, 2017 2:00 AM;Oct 14, 2017 3:00 AM;-;33.42;25.40;25.40;43.91;29.90;25.40;-;-;25.40;47.04;26.00;27.41;44.12;44.12;31.91
Oct 14, 2017 3:00 AM;Oct 14, 2017 4:00 AM;-;33.59;25.33;25.33;33.59;33.59;25.33;-;-;25.33;45.25;26.27;26.40;43.42;43.42;29.75
Oct 14, 2017 4:00 AM;Oct 14, 2017 5:00 AM;-;30.00;25.54;25.54;30.00;30.00;25.54;-;-;25.54;43.92;26.19;26.17;43.06;43.06;30.93
Oct 14, 2017 5:00 AM;Oct 14, 2017 6:00 AM;-;29.49;26.10;26.10;29.49;29.49;26.10;-;-;26.10;42.91;26.91;26.10;42.74;42.74;33.10
Oct 14, 2017 6:00 AM;Oct 14, 2017 7:00 AM;-;33.09;26.50;28.00;33.09;33.09;26.50;-;-;26.50;44.13;30.43;28.00;48.37;48.37;44.29
Oct 14, 2017 7:00 AM;Oct 14, 2017 8:00 AM;-;34.74;26.65;33.99;35.45;34.50;26.65;-;-;26.65;47.03;33.88;33.99;53.50;53.50;49.87
Oct 14, 2017 8:00 AM;Oct 14, 2017 9:00 AM;-;42.00;27.27;39.42;42.49;41.85;27.27;-;-;27.27;49.02;38.00;39.42;51.15;51.15;50.04
Oct 14, 2017 9:00 AM;Oct 14, 2017 10:00 AM;-;46.04;32.25;35.95;47.84;43.18;27.80;-;-;27.80;49.96;36.20;35.95;47.84;47.84;50.00
Oct 14, 2017 10:00 AM;Oct 14, 2017 11:00 AM;-;44.80;28.04;28.04;47.78;40.07;27.79;-;-;27.79;49.92;32.70;28.04;47.78;47.78;47.03
Oct 14, 2017 11:00 AM;Oct 14, 2017 12:00 PM;-;44.06;22.86;22.86;47.84;38.17;27.19;-;-;27.19;47.13;28.16;22.86;47.84;47.84;45.13
Oct 14, 2017 12:00 PM;Oct 14, 2017 1:00 PM;-;36.78;26.07;26.07;42.95;32.40;26.46;-;-;26.46;45.92;25.00;26.07;42.95;42.95;41.09
Oct 14, 2017 1:00 PM;Oct 14, 2017 2:00 PM;-;39.72;12.67;12.67;44.53;32.11;25.86;-;-;25.86;44.62;21.13;12.67;44.40;44.40;38.07
Oct 14, 2017 2:00 PM;Oct 14, 2017 3:00 PM;-;37.30;13.31;13.31;41.62;30.50;26.02;-;-;26.02;42.89;21.40;13.31;41.62;41.62;39.76
Oct 14, 2017 3:00 PM;Oct 14, 2017 4:00 PM;-;38.26;26.42;26.42;40.40;34.90;26.42;-;-;26.42;41.35;26.70;26.42;40.40;40.40;40.08
Oct 14, 2017 4:00 PM;Oct 14, 2017 5:00 PM;-;39.53;31.44;31.44;39.53;39.53;27.33;-;-;27.33;39.30;31.77;31.44;42.38;42.38;46.02
Oct 14, 2017 5:00 PM;Oct 14, 2017 6:00 PM;-;42.41;40.02;40.02;42.41;42.41;28.11;-;-;28.11;42.31;36.90;40.02;46.43;46.43;53.01
Oct 14, 2017 6:00 PM;Oct 14, 2017 7:00 PM;-;49.90;28.75;49.71;49.90;49.90;28.75;-;-;28.75;46.03;44.63;49.71;50.64;50.64;100.10
Oct 14, 2017 7:00 PM;Oct 14, 2017 8:00 PM;-;63.16;28.48;52.51;63.16;63.16;28.48;-;-;28.48;56.47;47.98;52.51;63.16;63.16;102.36
Oct 14, 2017 8:00 PM;Oct 14, 2017 9:00 PM;-;46.60;27.90;43.97;54.57;44.12;27.90;-;-;27.90;62.08;42.69;43.97;54.57;54.57;73.83
Oct 14, 2017 9:00 PM;Oct 14, 2017 10:00 PM;-;45.84;27.50;40.03;45.84;45.84;27.50;-;-;27.50;59.55;36.50;40.03;48.37;48.37;57.02
Oct 14, 2017 10:00 PM;Oct 14, 2017 11:00 PM;-;42.52;26.91;39.07;47.10;39.07;26.91;-;-;26.91;51.72;34.80;39.07;47.10;47.10;51.06
Oct 14, 2017 11:00 PM;Oct 15, 2017 12:00 AM;-;42.00;26.01;31.43;43.90;41.40;26.01;-;-;26.01;49.59;30.50;31.43;43.90;43.90;45.08
Oct 15, 2017 12:00 AM;Oct 15, 2017 1:00 AM;-;34.65;25.72;34.26;34.65;34.65;25.72;-;-;25.72;46.55;28.00;34.26;42.03;42.03;34.52
Oct 15, 2017 1:00 AM;Oct 15, 2017 2:00 AM;-;41.00;25.07;31.56;41.00;41.00;25.07;-;-;25.07;43.09;26.15;31.56;41.00;41.00;33.12
Oct 15, 2017 2:00 AM;Oct 15, 2017 3:00 AM;-;31.84;25.08;30.41;31.84;31.84;25.08;-;-;25.08;41.48;27.16;30.41;37.00;37.00;28.01
Oct 15, 2017 3:00 AM;Oct 15, 2017 4:00 AM;-;30.27;25.34;29.27;30.27;30.27;25.34;-;-;25.34;40.57;26.99;29.27;35.63;29.27;26.99
Oct 15, 2017 4:00 AM;Oct 15, 2017 5:00 AM;-;29.04;25.99;29.04;29.04;29.04;25.99;-;-;25.99;40.56;26.49;29.04;35.57;29.04;26.49
Oct 15, 2017 5:00 AM;Oct 15, 2017 6:00 AM;-;28.91;26.05;28.91;28.91;28.91;26.05;-;-;26.05;40.47;27.12;28.91;36.14;28.91;27.12
Oct 15, 2017 6:00 AM;Oct 15, 2017 7:00 AM;-;31.18;25.54;31.18;31.18;31.18;25.54;-;-;25.54;40.38;27.34;31.18;38.54;31.18;27.34
Oct 15, 2017 7:00 AM;Oct 15, 2017 8:00 AM;-;35.90;35.90;35.90;35.90;35.90;26.96;-;-;23.13;40.66;31.43;35.90;40.16;35.90;31.43
Oct 15, 2017 8:00 AM;Oct 15, 2017 9:00 AM;-;34.22;34.22;34.22;34.22;34.22;26.96;-;-;26.72;43.67;34.64;34.22;40.77;40.77;37.81
Oct 15, 2017 9:00 AM;Oct 15, 2017 10:00 AM;-;33.24;33.24;33.24;33.24;33.24;27.75;-;-;27.75;43.30;35.56;33.24;41.38;41.38;37.61
Oct 15, 2017 10:00 AM;Oct 15, 2017 11:00 AM;-;31.58;31.58;31.58;31.58;31.58;27.89;-;-;27.89;40.86;33.00;31.58;42.00;42.00;38.76
Oct 15, 2017 11:00 AM;Oct 15, 2017 12:00 PM;-;38.64;30.97;30.97;39.59;36.62;27.65;-;-;27.83;33.97;27.90;30.97;39.59;30.97;36.49
Oct 15, 2017 12:00 PM;Oct 15, 2017 1:00 PM;-;36.58;22.77;25.77;38.27;33.70;26.34;-;-;26.80;36.56;26.00;22.77;38.27;30.70;33.30
Oct 15, 2017 1:00 PM;Oct 15, 2017 2:00 PM;-;35.15;17.07;17.07;37.37;30.40;25.99;-;-;25.99;39.04;19.00;17.07;37.37;37.37;32.27
Oct 15, 2017 2:00 PM;Oct 15, 2017 3:00 PM;-;29.98;22.44;26.00;30.90;28.00;26.00;-;-;26.00;36.95;17.72;22.44;35.00;35.00;26.07
Oct 15, 2017 3:00 PM;Oct 15, 2017 4:00 PM;-;26.63;26.63;26.63;26.63;26.63;26.63;-;-;26.63;27.32;23.58;26.63;37.92;26.63;26.02
Oct 15, 2017 4:00 PM;Oct 15, 2017 5:00 PM;-;28.03;28.03;28.03;28.03;28.03;27.21;-;-;27.21;20.98;27.59;28.03;42.02;28.03;27.59
Oct 15, 2017 5:00 PM;Oct 15, 2017 6:00 PM;-;39.38;31.25;39.38;39.38;39.38;28.51;-;-;28.51;26.07;36.98;39.38;44.64;39.38;41.92
Oct 15, 2017 6:00 PM;Oct 15, 2017 7:00 PM;-;45.05;28.86;45.05;45.05;45.05;28.86;-;-;28.86;45.03;45.50;45.05;50.00;45.05;49.90
Oct 15, 2017 7:00 PM;Oct 15, 2017 8:00 PM;-;54.52;28.77;45.04;50.00;57.74;28.77;-;-;28.77;54.76;49.38;45.04;55.91;45.04;55.25
Oct 15, 2017 8:00 PM;Oct 15, 2017 9:00 PM;-;47.90;27.77;31.75;55.91;40.36;27.77;-;-;27.77;59.31;43.00;31.75;55.91;36.94;52.25
Oct 15, 2017 9:00 PM;Oct 15, 2017 10:00 PM;-;33.38;26.86;31.73;41.20;33.00;26.86;-;-;26.86;59.63;35.72;31.73;51.12;51.12;51.08
Oct 15, 2017 10:00 PM;Oct 15, 2017 11:00 PM;-;39.34;29.09;29.09;39.24;42.00;25.77;-;-;25.77;53.12;31.40;29.09;48.35;45.00;42.05
Oct 15, 2017 11:00 PM;Oct 16, 2017 12:00 AM;-;30.49;18.40;18.40;42.67;30.40;21.72;-;-;21.72;51.24;25.59;18.40;42.67;42.67;31.04
Oct 16, 2017 12:00 AM;Oct 16, 2017 1:00 AM;-;30.80;22.99;22.99;38.09;30.00;22.99;-;-;22.99;47.01;24.58;22.99;42.02;22.99;30.04
Oct 16, 2017 1:00 AM;Oct 16, 2017 2:00 AM;-;30.10;21.26;21.26;30.00;30.00;21.26;-;-;21.26;43.34;24.70;21.26;41.20;21.26;25.45
Oct 16, 2017 2:00 AM;Oct 16, 2017 3:00 AM;-;24.74;21.86;21.86;24.47;29.70;21.86;-;-;21.86;41.60;22.93;21.86;39.99;21.86;22.93
Oct 16, 2017 3:00 AM;Oct 16, 2017 4:00 AM;-;27.65;21.79;21.79;24.88;29.70;21.79;-;-;21.79;40.93;23.50;21.79;39.91;21.79;23.50
Oct 16, 2017 4:00 AM;Oct 16, 2017 5:00 AM;-;24.57;22.93;22.93;23.85;28.00;22.93;-;-;22.93;40.79;23.60;22.93;39.99;22.93;26.08
Oct 16, 2017 5:00 AM;Oct 16, 2017 6:00 AM;-;28.90;16.50;28.90;28.90;28.90;26.16;-;-;26.16;41.82;29.63;28.90;42.03;28.90;31.19
Oct 16, 2017 6:00 AM;Oct 16, 2017 7:00 AM;-;42.00;37.65;42.00;42.00;42.00;28.00;-;-;28.00;45.27;40.40;42.00;51.35;51.35;51.11
Oct 16, 2017 7:00 AM;Oct 16, 2017 8:00 AM;-;55.45;28.62;55.34;55.73;55.34;28.62;-;-;43.02;51.67;51.90;55.34;55.73;55.73;59.36
Oct 16, 2017 8:00 AM;Oct 16, 2017 9:00 AM;-;72.18;37.83;51.65;64.05;65.50;29.04;-;-;43.08;58.27;54.40;51.65;64.05;64.05;64.72
Oct 16, 2017 9:00 AM;Oct 16, 2017 10:00 AM;-;79.29;37.69;43.12;64.96;66.37;29.07;-;-;42.09;59.98;45.99;43.12;64.96;64.96;62.04
Oct 16, 2017 10:00 AM;Oct 16, 2017 11:00 AM;-;74.68;36.89;37.30;60.29;50.34;29.06;-;-;37.30;61.40;40.00;37.30;60.29;60.29;55.19
Oct 16, 2017 11:00 AM;Oct 16, 2017 12:00 PM;-;71.75;33.16;33.16;56.80;50.17;28.86;-;-;33.16;59.27;35.80;33.16;56.80;56.80;51.05
Oct 16, 2017 12:00 PM;Oct 16, 2017 1:00 PM;-;48.74;28.56;32.26;48.10;45.58;28.56;-;-;32.26;59.01;33.17;32.26;48.31;48.31;49.92
Oct 16, 2017 1:00 PM;Oct 16, 2017 2:00 PM;-;55.11;31.68;31.68;51.35;41.45;28.59;-;-;31.68;54.58;30.88;31.68;51.35;51.35;49.90
Oct 16, 2017 2:00 PM;Oct 16, 2017 3:00 PM;-;40.56;37.91;40.56;40.56;40.56;28.45;-;-;40.56;54.03;32.00;40.56;53.83;53.83;52.04
Oct 16, 2017 3:00 PM;Oct 16, 2017 4:00 PM;-;42.50;30.82;42.50;42.50;42.50;28.36;-;-;42.50;56.45;36.70;42.50;58.00;58.00;60.02
Oct 16, 2017 4:00 PM;Oct 16, 2017 5:00 PM;-;44.62;39.91;44.62;44.62;44.62;28.42;-;-;43.55;58.08;43.00;44.62;62.00;62.00;60.82
Oct 16, 2017 5:00 PM;Oct 16, 2017 6:00 PM;-;50.90;50.90;50.90;50.90;50.90;28.73;-;-;43.06;62.96;51.00;50.90;58.00;58.00;71.69
Oct 16, 2017 6:00 PM;Oct 16, 2017 7:00 PM;-;63.47;63.47;63.47;63.47;63.47;29.16;-;-;47.09;64.08;61.56;63.47;63.47;63.47;78.67
Oct 16, 2017 7:00 PM;Oct 16, 2017 8:00 PM;-;66.60;40.95;66.73;67.00;66.53;29.28;-;-;61.91;62.02;65.00;66.73;67.00;86.00;87.17
Oct 16, 2017 8:00 PM;Oct 16, 2017 9:00 PM;-;50.50;37.91;45.95;62.19;45.95;28.54;-;-;44.85;65.79;49.17;45.95;62.19;62.19;64.98
Oct 16, 2017 9:00 PM;Oct 16, 2017 10:00 PM;-;39.42;28.02;39.05;40.66;39.00;28.02;-;-;28.02;62.77;41.00;39.05;54.97;54.97;57.58
Oct 16, 2017 10:00 PM;Oct 16, 2017 11:00 PM;-;36.13;27.12;34.07;43.01;34.90;27.12;-;-;27.12;55.09;38.48;34.07;51.34;51.34;56.97
Oct 16, 2017 11:00 PM;Oct 17, 2017 12:00 AM;-;34.00;26.10;31.11;38.31;33.23;26.10;-;-;26.10;51.99;33.00;31.11;48.29;46.10;45.90
Oct 17, 2017 12:00 AM;Oct 17, 2017 1:00 AM;-;39.90;0.12;28.95;47.30;30.00;26.10;-;-;26.10;48.04;26.48;28.95;47.30;28.95;32.00
Oct 17, 2017 1:00 AM;Oct 17, 2017 2:00 AM;-;34.70;25.06;27.02;38.73;30.00;25.06;-;-;25.06;46.93;25.30;27.02;43.49;27.02;27.99
Oct 17, 2017 2:00 AM;Oct 17, 2017 3:00 AM;-;31.92;24.59;26.99;31.87;30.00;24.59;-;-;24.59;45.07;25.69;26.99;42.38;26.99;25.69
Oct 17, 2017 3:00 AM;Oct 17, 2017 4:00 AM;-;31.80;24.52;27.04;30.61;30.40;24.52;-;-;24.52;44.13;24.51;27.04;42.02;27.04;24.51
Oct 17, 2017 4:00 AM;Oct 17, 2017 5:00 AM;-;28.37;25.22;28.06;28.22;28.33;25.22;-;-;25.22;43.48;24.20;28.06;42.02;28.06;24.26
Oct 17, 2017 5:00 AM;Oct 17, 2017 6:00 AM;-;33.97;26.24;30.57;33.54;33.30;26.24;-;-;26.24;43.39;28.10;30.57;42.43;30.57;30.94
Oct 17, 2017 6:00 AM;Oct 17, 2017 7:00 AM;-;45.00;27.82;34.99;53.47;36.92;27.82;-;-;27.82;45.09;41.98;34.99;53.47;53.47;43.96
Oct 17, 2017 7:00 AM;Oct 17, 2017 8:00 AM;-;76.58;28.61;46.16;65.04;40.10;28.61;-;-;45.05;52.84;51.00;46.16;65.04;65.04;54.48
Oct 17, 2017 8:00 AM;Oct 17, 2017 9:00 AM;-;67.48;28.81;44.97;67.48;44.97;28.81;-;-;42.09;62.76;50.40;44.97;67.48;67.48;51.13
Oct 17, 2017 9:00 AM;Oct 17, 2017 10:00 AM;-;66.00;28.47;36.95;66.00;44.00;28.47;-;-;36.06;66.51;43.00;36.95;66.00;66.00;54.09
Oct 17, 2017 10:00 AM;Oct 17, 2017 11:00 AM;-;65.04;28.35;33.46;65.04;37.00;28.35;-;-;32.65;65.95;36.00;33.46;65.04;65.04;58.17
Oct 17, 2017 11:00 AM;Oct 17, 2017 12:00 PM;-;65.04;28.24;31.34;65.04;33.30;28.24;-;-;30.11;64.04;33.13;31.34;65.04;65.04;60.06
Oct 17, 2017 12:00 PM;Oct 17, 2017 1:00 PM;-;63.98;28.10;29.24;63.98;33.00;28.10;-;-;29.24;61.99;30.26;29.24;63.98;63.98;60.13
Oct 17, 2017 1:00 PM;Oct 17, 2017 2:00 PM;-;64.05;28.05;30.22;64.05;33.10;28.05;-;-;29.05;54.09;29.13;30.22;64.05;64.05;59.36
Oct 17, 2017 2:00 PM;Oct 17, 2017 3:00 PM;-;63.22;28.03;29.72;63.22;33.10;28.03;-;-;28.77;53.72;29.78;29.72;63.22;63.22;62.11
